HYG_ID,Name,Code,X,Y,3D_X,3D_Y,3D_Z,Spectrum,AbsMag,ColorIndex,Habitable
119590,BAG 30,Gl 905.2B,340,78,13.9886,-0.98715,8.95022,DA4,11.7947336398,0.15,False
77490,BAG 7,HIP 77725,157,471,-11.7437,-18.81941,4.26175,M2,7.57054760989,1.385,False
17449,BAG 8,HIP 17491,500,68,10.27563,15.35099,19.15319,K2,5.59478387882,0.864,False
84046,BAR 7AB,HIP 84303,165,428,-5.73836,-28.29059,-4.26473,K3V,6.16457052215,0.925,False
24444,BAS 5,HIP 24502,560,80,4.09305,20.76346,13.57848,A2,5.93777795493,0.41,False
105914,BB Capricorni,HIP 106255,314,296,6.29054,-4.77051,-1.36233,M4e...,12.4414208912,1.703,False
119419,BB Capricorni,Gl 831  B,314,296,6.28949,-4.7719,-1.36229,,15.3814208912,None,False
7358,BB Sculptoris,HIP 7372,120,131,18.76027,8.25627,-11.79114,K3V,5.24118842573,0.909,False
13048,BC Arietis,HIP 13081,464,120,14.79202,13.33628,10.17808,K1V,5.81202334934,0.82,False
30290,BDS 3340 A,HIP 30362,642,96,-2.07227,20.44308,3.22036,B8,8.13982229497,-0.056,False
49827,BDS 5341 A,HIP 49968,561,505,-17.46138,8.891,21.6453,G0,7.22330287914,0.671,False
83595,BDS 7875 B,HIP 83851,190,440,-6.66698,-28.97364,0.89262,G0,8.06298854552,0.711,False
1799,BE Ceti,HIP 1803,256,170,19.82717,1.98418,-4.31168,G3V,4.84319505858,0.659,False
118711,BEU 14,GJ 1138,502,353,-7.57469,2.3951,5.67933,m,13.0714997832,1.66,False
67595,BEU 18,HIP 67808,451,416,-17.88481,-9.65625,4.67157,M0,8.18394305753,1.369,True
75971,BEU 20,HIP 76202,367,456,-13.69645,-18.49514,17.92526,M0,9.04520406626,1.475,True
13735,BEU 4,HIP 13769,764,134,16.68935,16.28925,-10.86244,K2V,5.78807270316,0.96,False
118322,BEU 6,GJ 3304,485,276,3.07927,8.25589,4.72845,m,12.53,1.65,False
63052,BF Canum Venaticorum,HIP 63253,477,429,-14.31444,-3.68026,10.43594,M0Vvar,9.28244732291,1.423,False
45831,BF Lyncis,HIP 45963,586,527,-14.33046,11.76732,15.67087,K2V,5.76395895978,0.987,False
118495,BGH 25B,Gl 282  B,598,287,-5.99061,12.83973,-0.89097,K5,8.17909673648,1.33,False
37243,BGH 3A,HIP 37349,598,287,-5.9872,12.84134,-0.89062,K2V,6.41909673648,0.891,False
3115,BK Piscium,HIP 3121,336,141,31.71869,5.54971,6.05774,K5:,7.92292264641,1.143,False
118080,BL Ceti,Gl  65  A,406,298,2.27003,1.04443,-0.80985,dM5.5e,15.4729143841,1.85,False
36522,BL Lyncis,HIP 36627,522,312,-3.615,8.52069,6.7818,M4,11.5213369572,1.567,True
101057,BLA 8,HIP 101382,299,561,10.23488,-12.99889,14.84326,G9V,5.34557996583,0.796,False
27141,BLL 16A,HIP 27207,569,51,0.99759,16.34041,12.46486,K0V,5.77318134631,0.833,True
38798,BM V 83,HIP 38910,706,261,-7.46712,13.22412,-10.2254,K5V,7.51675847902,1.136,False
119439,BNG 2A,GJ 1263,167,19,10.21272,-6.71923,-0.03609,M3.5,12.2137665184,1.61,False
15333,BNU 2,HIP 15371,823,67,3.61779,4.24285,-10.71475,G1V,4.82988941296,0.6,False
63978,BPM 8075,HIP 64180,3,329,-10.49538,-3.27028,-27.33615,M0,8.22355918991,0.879,False
66468,BPM 8422,HIP 66678,11,339,-12.04413,-5.62528,-30.33915,K7,7.74931556512,1.337,True
119089,BPM 890,GJ 3958,17,269,-0.31465,-1.04983,-24.3656,DA6,12.6439192836,0.22,False
101529,BPM 95753,HIP 101856,234,593,21.73973,-26.27717,4.0218,K7V:,9.0209568532,1.457,True
117107,BR Piscium,HIP 117473,367,286,5.95791,-0.28099,0.25036,M2V,10.1002036931,1.46,False
79738,BSO 12B,HIP 79979,96,429,-6.41039,-13.67303,-9.03854,G1/G2,6.06250614693,0.585,False
119142,BSO 13B,Gl 666  B,66,578,-1.07439,-5.93635,-6.38821,M0 V,8.97090211671,1.41,False
55526,BSO 5AB,HIP 55691,822,3,-6.04876,0.93957,-11.3437,K7V+...,6.66874887632,1.271,True
118755,BSO 5B,Gl 428  B,822,3,-6.04884,0.93879,-11.34373,M0 Ve,7.74874887632,None,False
118258,BU 1003B,Gl 154.1B,740,135,10.66193,16.01522,-10.17125,M3 V,9.91142757861,None,False
118958,BU 1246B,Gl 542.1B,34,475,-13.15235,-9.12632,-7.74596,,12.0498404175,None,False
42311,BU 208AB,HIP 42430,678,299,-11.7626,14.12612,-7.67547,G3/G5V,3.55351858573,0.72,False
118552,BU 208B,Gl 314  B,678,299,-11.76351,14.1248,-7.67649,K0 V,5.30351858573,None,False
104973,BU 271,HIP 105312,205,267,12.84369,-10.79943,-8.31244,G5V,5.19770628514,0.737,False
119410,BU 271B,Gl 825.4B,205,267,12.84515,-10.79833,-8.31163,dG6,8.23770628514,None,False
60806,BU 28,HIP 60994,778,464,-24.09282,-3.18067,-5.7864,G1/G2V,4.38192795053,0.591,False
118828,BU 28B,Gl 469.2B,778,464,-24.09269,-3.18169,-5.7864,,7.21192795053,None,False
63536,BU 341,HIP 63738,810,453,-25.79986,-7.36962,-10.07659,F7V,3.29350484724,0.554,False
118268,BU 543B,Gl 157  B,513,223,8.0327,13.56759,-0.31803,dM3  e,10.6207887659,1.47,False
39384,BU 581AB,HIP 39495,637,598,-15.75525,26.12167,6.64561,G5...,5.34778469332,0.845,False
89635,BU 640AB,HIP 89912,261,484,2.36684,-25.98151,13.59853,G2IV,4.64675582292,0.636,False
92726,BU 648AB,HIP 93017,240,529,3.09703,-12.18916,8.13658,G0V,4.32258164004,0.594,False
119254,BU 648B,Gl 738  B,240,529,3.09637,-12.18912,8.13688,K1 V,6.82258164004,None,False
103368,BU 678AB,HIP 103699,216,281,23.52902,-23.36235,-4.86252,G0,5.393994094,0.747,False
119505,BU 701B,GJ 1269 B,220,48,14.51201,-6.1513,3.42179,,9.06195844749,None,False
119526,BU 711B,GJ 1272 B,271,89,32.0531,-10.80939,6.69446,,9.31198998949,None,False
13738,BU 741,HIP 13772,762,127,14.58024,14.23384,-9.48829,K1/K2V,5.57131202874,0.863,False
118183,BU 741B,Gl 120.1B,762,127,14.58128,14.23329,-9.48753,,6.44131202874,None,False
114751,BU 80AB,HIP 115112,267,121,31.8462,-5.77263,3.06267,K0V...,5.45993165565,0.82,False
119603,BU 996B,Gl 909  B,441,578,2.69218,-0.09018,10.44816,M2,11.5349301256,None,False
2756,BU Ceti,HIP 2762,304,176,20.75893,3.21773,-1.31897,F8V...,3.5839251521,0.567,False
114563,BUP 235A,HIP 114924,374,13,11.92806,-2.28062,16.2417,F7V,4.04467501266,0.556,True
26714,BUP 82A,HIP 26779,506,4,0.59248,7.26036,9.83808,K1V,5.7708444803,0.84,False
4318,BV Phoenicis,HIP 4328,63,158,15.16609,3.74046,-19.87406,M,10.3662814146,1.47,False
9054,BVD 21A,HIP 9073,422,134,26.77487,14.96222,13.05177,G5,5.2356062736,0.711,False
118158,BX Ceti,Gl 105  B,425,275,5.55915,4.50805,0.85998,dM4.5,12.3706954007,1.6,False
106753,BY Capricorni,HIP 107095,211,239,25.98111,-17.93172,-7.89832,G2V,2.59781280128,0.672,False
90728,BY Draconis,HIP 91009,337,510,1.50037,-10.06125,12.88985,K7Vvar,7.12308646316,1.265,False
13942,BZ Ceti,HIP 13976,468,170,16.42088,16.42714,3.16094,G5,6.12010425557,0.926,False
87666,Barnard's Star,HIP 87937,393,318,-0.01729,-1.81533,0.14824,sdM4,13.2379012751,1.57,False
119315,Beta Aquilae B,Gl 771  B,173,573,6.56793,-11.93434,1.53077,M3,10.7151264811,None,False
8884,Beta Arietis,HIP 8903,414,135,14.98444,8.19007,6.48963,A5V...,1.33152396537,0.165,False
21808,Beta Caeli,HIP 21861,747,161,7.35324,20.78146,-16.69886,F3V,2.83114210902,0.391,False
61125,Beta Canum Venaticorum,HIP 61317,459,356,-6.21534,-0.922,5.5311,G0V,4.62611255206,0.588,True
45106,Beta Carinae,HIP 45238,808,269,-8.8216,7.85948,-31.96982,A2IV,-0.992699452464,0.07,False
3413,Diphda,HIP 3419,166,139,27.43768,5.28206,-9.07156,K0III,-0.300052242937,1.019,False
74596,Beta Circini,HIP 74824,46,361,-9.99271,-11.65005,-25.34436,A3V,1.71136888584,0.088,False
27559,Beta Columbae,HIP 27628,726,183,0.8434,21.36916,-15.4065,K1.5III,1.01548663276,1.146,False
64190,Beta Comae Berenices,HIP 64394,452,367,-7.69786,-2.4968,4.28051,G0V,4.42170966827,0.572,True
75467,Beta Coronae Borealis,HIP 75695,354,452,-18.82612,-24.05972,17.00766,F0p,0.941830165645,0.319,False
101443,Beta Delphini,HIP 101769,241,588,18.33615,-22.33315,7.52428,F5IV,1.2645757377,0.425,False
23820,Beta Eridani,HIP 23875,624,165,6.12089,26.43386,-2.41502,A3IIIvar,0.60392192252,0.161,False
2016,Beta Hydri,HIP 2021,13,24,1.63874,0.1842,-7.29078,G2IV,3.45195595808,0.618,True
27253,Beta Pictoris,HIP 27321,763,185,0.67181,12.09655,-14.99668,A3V,2.42458123997,0.171,False
17398,Beta Reticuli,HIP 17440,831,182,7.26791,10.79468,-27.6637,K0IV SB,1.41340272062,1.133,False
77717,Beta Trianguli Australis,HIP 77952,28,590,-2.85326,-4.70883,-11.00919,F2III,2.37884957366,0.315,False
57585,Beta Virginis,HIP 57757,752,563,-10.8862,0.44255,0.3358,F8V,3.40279367898,0.518,False
41195,Beta Volantis,HIP 41312,795,256,-7.95326,10.774,-30.27183,K2IIIvar,1.17075362637,1.132,False
118047,Bok I 90B,GJ 1031,107,68,11.02231,3.38311,-6.33981,dM5,12.8240679614,1.7,False
81160,Braes 5,HIP 81407,90,382,-8.61028,-22.90933,-21.19038,K2V,6.39908954151,0.965,True
54646,C* 1828,HIP 54806,788,358,-20.92263,4.33234,-23.91813,C,7.60938055426,1.46,False
105068,CABS 182,HIP 105406,307,589,15.56924,-12.94605,17.19968,F8V,4.26824807378,0.533,False
16805,CABS 29,HIP 16846,515,169,16.94575,23.49338,0.29736,G5IV/V +K1IV,3.51035393522,0.885,False
23051,CABS 47,HIP 23105,600,158,8.91232,32.2925,0.26544,G5,4.57472167733,0.705,False
29787,CAT 1,HIP 29860,652,102,-1.44877,19.18884,1.71733,G0.5Vb,4.2699713383,0.61,False
11933,CC Eridani,HIP 11964,829,70,6.4943,5.18318,-7.96694,K7V comp SB,8.58434910756,1.39,False
118202,CD Ceti,GJ 1057,445,269,5.61111,6.30203,0.70472,m,14.1612494881,1.82,False
49627,CE 133,HIP 49769,744,354,-22.06287,11.54218,-17.99574,G1V,3.70275496452,0.615,False
118671,CE 138,GJ 3588,749,343,-16.1083,8.11365,-12.98146,M3.5,11.2160625689,None,False
52146,CE 204,HIP 52296,774,342,-12.2818,4.40033,-9.79363,M0V,8.90730237259,1.464,True
31543,CE 22,HIP 31623,709,210,-4.78765,29.34701,-18.74328,G5V,4.92041135366,0.703,False
52556,CE 227,HIP 52708,738,385,-17.43334,5.78101,-8.40327,K5V,7.84346463166,1.165,True
53611,CE 253,HIP 53776,760,379,-24.76403,6.6303,-18.02389,,8.73963402097,1.53,False
61915,CE 269,HIP 62107,820,410,-20.46339,-3.95172,-16.11255,G5V,5.42663101878,0.664,True
118886,CE 344,GJ 3780,842,540,-10.63564,-4.06467,-5.53103,m,12.3881354565,None,False
118557,CE 36,Gl 317,744,22,-6.81279,8.04697,-4.57709,m,11.6775962631,1.52,False
67745,CE 382,HIP 67960,20,487,-12.85962,-7.05836,-8.16161,K5/M0V,8.40513800049,1.414,True
118935,CE 385,GJ 3816,18,465,-14.54889,-8.0956,-8.87633,m,13.921379348,None,False
68245,CE 395,HIP 68462,12,432,-23.3768,-13.62727,-16.77548,,8.51533968199,1.404,False
72284,CE 495,HIP 72509,45,574,-2.99024,-2.72914,-1.98428,M,13.7998077091,1.524,False
72285,CE 496,HIP 72511,45,575,-2.81936,-2.5735,-1.87057,M,13.5775558537,1.48,False
43647,CE 52,HIP 43771,698,323,-19.6032,20.48534,-12.85863,K2/K3III,6.19387768303,1.022,False
118576,CE 55,GJ 3518,746,16,-7.72478,8.04323,-4.93508,m,13.5690692619,None,False
72718,CE Boötis,HIP 72944,400,372,-6.82484,-6.50401,2.72139,M2Ve,10.1510840079,1.5,False
118260,CEL 335,HD 23585,512,125,10.30188,15.7233,8.36815,F0 V,6.81318134631,0.29,False
61171,CF 10106,HIP 61363,819,386,-22.56371,-3.4159,-24.05334,K4V,7.18715668599,1.118,True
17116,CF 1055,HIP 17157,806,154,9.61801,13.79843,-18.63134,K7,7.59159664876,1.267,False
65700,CF 11095,HIP 65906,0,408,-21.0016,-8.7644,-20.94865,K4V,7.10802852306,1.286,False
21881,CF 1425,HIP 21934,769,171,8.13996,23.29051,-23.9885,K5,7.29647804981,1.197,True
80318,CF 14857,HIP 80559,75,368,-7.08994,-16.47019,-21.07376,M1,8.47994074112,1.44,False
28081,CF 1958,HIP 28153,754,193,0.21655,16.19148,-17.324,M:,8.71501800507,1.404,True
109325,CF 19815,HIP 109670,131,228,13.67841,-6.89496,-16.65008,G5,9.70711134675,0.66,False
3805,CF 223,HIP 3813,64,141,13.52005,2.93701,-16.57301,M2,9.0888427536,1.426,True
30815,CF 2249,HIP 30888,750,210,-2.93801,23.07794,-23.5631,,8.16003471479,1.34,True
32459,CF 2452,HIP 32544,736,217,-5.40934,25.74346,-22.47925,,8.00448921378,1.315,True
6351,CF 383,HIP 6365,62,142,15.0356,5.60349,-17.03586,M3,9.63366446409,1.627,False
7814,CF 470,HIP 7829,54,155,17.57153,8.26225,-22.52038,K5,7.79363433657,1.223,True
44693,CF 5588,HIP 44821,760,296,-14.52452,13.54008,-23.20819,K2/K3IV/V,6.49539337538,0.985,True
1276,CF 56,HIP 1276,88,160,16.07258,1.12629,-18.05848,M5,9.66080156424,1.647,True
1692,CF 86,HIP 1696,82,100,12.47918,1.16458,-12.8634,M0,9.13849613301,1.475,True
1838,CF 94,HIP 1842,71,144,13.23843,1.35056,-16.37086,M:,10.2488917084,1.516,True
15934,CF 959,HIP 15973,805,148,11.35477,14.23118,-16.96924,A5,9.28004966206,1.439,False
118780,CF Ursae Majoris,Gl 451  B,478,358,-7.23149,0.23046,5.61221,,12.1913120355,None,False
113062,CHA 116,HIP 113421,225,102,18.9921,-5.24386,-0.82418,G8IV,4.69546805274,0.744,True
95198,CHA 86Aa,HIP 95492,257,524,9.16224,-23.43007,11.6855,F7V,3.97452634528,0.528,False
110824,CHR 111,HIP 111170,224,117,23.48105,-9.57005,-2.9136,F7V,4.11532215829,0.565,True
42797,CHR 238,HIP 42916,740,289,-13.44267,15.36226,-18.7933,G5V,4.98392391154,0.743,False
16051,CK Arietis,HIP 16090,503,120,14.94637,19.0003,12.5233,,9.60510464173,1.476,False
77945,CL Draconis,HIP 78180,385,482,-9.92138,-16.80847,27.61706,F0IV,2.31425662263,0.269,False
118956,CLS 79,GJ 3839,423,366,-6.11284,-4.16568,4.57105,m,13.4034892018,None,False
119098,CM Draconis,Gl 630.1A,381,477,-2.8678,-7.32108,12.17445,dM4  e,12.0942454537,1.6,False
118721,CN Leonis,Gl 406,441,321,-2.28262,0.64697,0.29354,M6,16.5574393229,2.0,False
59323,CO Camelopardalis,HIP 59504,459,524,-7.21062,-0.38415,32.88663,A5m,2.50378224659,0.358,False
67096,COO 159,HIP 67308,17,494,-12.32274,-6.25856,-8.7812,K5/M1V+K5,7.05913959998,1.322,False
86223,COO 217C,HIP 86489,105,360,-2.15048,-25.14322,-24.25522,,7.93955120191,None,False
119524,COO 252B,Gl 871  B,124,210,15.09312,-5.29827,-17.27835,M1,9.24041130495,1.41,False
116715,COO 259,HIP 117081,148,95,15.1807,-1.05342,-7.81934,G:+...,7.84392257749,0.535,False
37815,COO 58B,HIP 37923,780,246,-6.15422,12.30529,-23.64874,K0IV/V,6.08443690647,0.787,False
107779,COU 432,HIP 108121,265,39,22.352,-13.65504,9.38672,G5,6.52789036386,0.569,False
118263,COU 80AB,HD 23713,515,125,11.0119,16.97408,9.06961,F6 V,7.51088270939,0.54,False
39713,COU 91,HIP 39826,652,0,-8.47551,13.53435,6.16387,M:,8.24280776319,1.34,False
4171,CPO 24A,HIP 4189,96,141,17.17108,4.07468,-15.47027,,10.067557671,1.49,False
118028,CPO 24A,GJ 3063,96,142,17.43561,4.06116,-15.69712,M3,10.036246452,1.49,False
522,CQ Tucanae,HIP 523,39,218,7.18804,0.19811,-16.02952,M4,10.9463244571,1.55,False
79555,CR Draconis,HIP 79796,381,480,-5.11389,-10.61267,16.99438,M1.5Ve,8.29243146094,1.251,False
63948,CRJ 5,HIP 64150,774,487,-24.98738,-7.7408,2.38473,G5IV,4.68291438407,0.667,True
42531,CSS 544,HIP 42650,803,262,-7.41446,8.71606,-28.94359,,8.56455362776,1.39,False
73507,CSS 875,HIP 73734,415,480,-6.02018,-6.25159,15.26797,M:,9.77708731405,1.5,True
112157,CSV 8791,HIP 112515,116,193,22.11764,-7.2456,-23.24595,G3IV-V,4.63436791804,0.598,False
41706,CU Cancri,HIP 41824,679,0,-7.42498,9.53535,4.25459,M5Ve,11.361864537,1.85,False
118544,CV Cancri,GJ 2069 B,530,320,-5.08369,6.52777,2.91394,,13.6045242567,None,False
101638,CVN 17,HIP 101966,240,590,20.78496,-24.8004,6.43618,F8IV:,3.79792968184,0.559,True
118734,CW Ursae Majoris,GJ 3647,514,374,-9.94192,2.11889,6.73717,dM4,11.9490692619,None,False
118818,CX Comae Berenices,GJ 3726 C,532,439,-21.06421,-2.48842,10.81665,dM5  e,12.996246452,1.73,False
24549,Capella,HIP 24608,521,25,1.68845,8.82782,9.30687,M1: comp,-0.47938346351,0.795,False
118361,Capella B,Gl 194  B,521,25,1.68888,8.82647,9.30807,G0 III,0.40061653649,None,False
118362,Capella H,Gl 195  A,522,25,1.68788,8.97197,9.40352,dM2,9.61262268977,1.5,False
118363,Capella L,Gl 195  B,522,25,1.68788,8.97197,9.40352,M4  :,13.1126226898,None,False
744,Caph,HIP 746,411,11,8.55533,0.34242,14.33485,F2III-IV,1.16677156542,0.38,False
36744,Castor,HIP 36850,632,9,-5.38337,12.29279,8.34945,A2Vm,0.585989172296,0.034,False
118486,Castor B,HD 60178,632,9,-5.38418,12.29192,8.35021,A m,1.8559891723,None,False
86476,Cebalrai,HIP 86742,207,438,-1.80547,-24.99331,2.00159,K2III,0.758323893942,1.168,False
40728,Chi Cancri,HIP 40843,636,586,-9.24901,13.20104,8.2905,F6V,3.83851491979,0.487,True
8481,Chi Ceti,HIP 8497,391,192,20.60082,10.67691,-4.3785,F3III,2.79426707333,0.333,False
89661,Chi Draconis,HIP 89937,403,333,0.21923,-2.38146,7.69426,F7Vvar,4.01903387808,0.489,False
8989,Chi Eridani,HIP 9007,15,106,9.49856,5.26227,-13.70514,G5IV,2.47660048273,0.844,False
77525,Chi Herculis,HIP 77760,374,432,-6.16961,-9.93796,10.69984,F9V,3.59945842328,0.563,False
54024,Chi Leonis,HIP 54182,669,454,-27.89264,6.82264,3.69687,F2III-IVvar,2.31161166616,0.332,False
81670,D 15AB,HIP 81919,340,469,-6.46182,-18.75019,18.80416,K5,6.11681204743,1.052,False
117992,DAE 1,GJ 3036,420,30,8.32514,1.05401,10.13465,m,12.5540679614,None,False
118889,DAE 4,GJ 3786,5,494,-13.23637,-5.30431,-8.62788,M4,12.4907562519,None,False
73139,DAM 30A,HIP 73365,402,466,-16.3028,-16.2388,23.38612,K0,6.06007481334,0.896,True
54130,DAW 132AB,HIP 54288,769,376,-20.18615,4.81082,-14.93801,K5,7.58143907976,1.27,True
118075,DAW 31B,Gl  60  B,120,131,18.76059,8.25545,-11.79121,K4 V,6.13118842573,None,False
72623,DE Boötis,HIP 72848,401,384,-7.9239,-7.48021,3.78451,K2V,5.68984501476,0.841,False
118584,DEL 2,GJ 3522,482,318,-3.10741,3.13694,0.6583,k,12.6412400917,1.67,False
118895,DG Canum Venaticorum,GJ 3789,440,359,-6.37499,-2.69904,3.88107,M4  e,12.4518527256,1.57,False
48878,DH Leonis,HIP 49018,612,480,-25.56065,14.75285,13.48254,K0V SB,5.30416317191,0.868,False
50014,DK Leonis,HIP 50156,625,476,-17.07157,8.48173,7.34614,M0Ve,8.4587634807,1.247,False
82007,DN Draconis,HIP 82257,386,369,-1.73362,-5.36938,9.4116,DA,12.0383068514,0.16,False
114978,DO 42941,HIP 115341,356,33,14.58513,-2.45784,14.88204,K2,6.51077019005,1.056,False
118168,DO 474,Gl 106.1C,450,174,19.04643,16.33924,1.48136,K5,8.15832389394,1.36,False
61289,DO Canum Venaticorum,HIP 61481,490,474,-16.2464,-2.5625,20.47197,K0,6.42348469856,0.95,False
119506,DO Cephei,Gl 860  B,399,310,1.97147,-0.83599,3.38762,M6 V,13.2855268087,1.8,False
114066,DO Tucanae,HIP 114427,71,206,14.025,-3.08172,-29.03734,M0,8.83768314741,1.37,False
118368,DON 101B,Gl 199  B,694,154,3.37437,18.567,-7.39274,,11.9659957258,None,False
47510,DON 1085B,HIP 47645,705,353,-19.4104,13.23729,-9.95553,,8.88587631739,0.746,False
118693,DON 414C,GJ 3609 C,721,386,-20.00842,8.18142,-8.57671,,11.2973422779,1.57,False
118737,DON 466B,GJ 1143 B,755,417,-17.68642,3.53296,-7.69258,,12.0378508805,None,False
72268,DON 680AB,HIP 72493,27,332,-6.85955,-6.25255,-22.11803,K0V,5.36015947563,0.836,True
119148,DON 832B,Gl 670  B,144,415,-2.74969,-15.99493,-6.2665,K3,7.69758379731,None,False
23397,DON 91,HIP 23452,741,62,1.97201,7.69096,-3.08857,M0V,8.65797052589,1.43,True
118353,DON 93A,GJ 3331 A,727,85,2.57583,10.90327,-4.432,M2,9.88539046188,1.52,False
22445,DP Camelopardalis,HIP 22498,499,14,3.15059,10.05561,20.98223,K7,8.13653820037,1.33,False
62362,DP Draconis,HIP 62556,446,355,-4.03233,-0.87654,9.31656,M4,10.8992302682,1.626,True
58510,DP Ursae Majoris,HIP 58684,539,472,-24.78904,-0.22906,23.15395,A7m,2.56763739594,0.283,False
114355,DQ Tucanae,HIP 114716,84,202,13.71246,-2.7734,-21.41762,M2,9.95032835216,1.48,False
62139,DR Crucis,HIP 62333,837,356,-15.36948,-3.15752,-25.06179,K3/K4V,6.43586801631,1.096,False
53829,DS Leonis,HIP 53985,529,366,-10.47691,2.67844,4.3619,K,9.23642386174,1.437,True
63308,DT Virginis,HIP 63510,470,377,-10.7727,-2.92599,2.44939,M2,9.47004026511,1.448,False
110367,DUN 238A,HIP 110712,45,245,5.46306,-2.37964,-22.26312,G3IV,4.30694825065,0.599,False
110374,DUN 238B,HIP 110719,39,257,3.93587,-1.71264,-16.03572,,8.24942481596,1.12,False
28724,DUN 23AB,HIP 28796,759,201,-0.41109,19.70931,-22.24948,G6V,4.23427993563,0.712,False
33981,DUN 38B,HIP 34069,729,227,-3.00977,10.49918,-10.40541,K0V,5.93724009509,0.779,False
33963,DUN 38C,HIP 34052,732,228,-3.38329,11.83045,-11.7022,K5V...,7.5202077716,1.18,False
37620,DUN 55B,HIP 37727,757,247,-8.41271,17.19597,-23.19571,G0,5.1589582482,0.7,False
86456,DUQ 1,HIP 86722,254,459,-1.59809,-21.84285,8.67605,K0V,5.6493884729,0.752,False
25167,DW Camelopardalis,HIP 25233,503,3,1.83387,11.4999,29.84988,K7,8.46146884333,1.34,False
118542,DX Cancri,GJ 1111,463,315,-1.96925,2.56874,1.63405,M6.5,17.0129713092,2.06,False
46710,DX Leonis,HIP 46843,639,542,-12.65953,9.47649,8.05361,K0,5.80446960191,0.779,False
36598,DX Lyncis,HIP 36704,601,1,-6.20404,14.43852,11.85493,G5,6.20931856142,0.863,False
118283,DY Eridani,Gl 166  C,450,289,2.20178,4.48907,-0.668,dM4.5e,12.6559564452,1.67,False
118527,DYR 1B,GJ 1108 B,625,589,-7.72779,12.25646,9.3448,dM3  e,10.9371399678,1.53,False
3086,Delta Andromedae,HIP 3092,361,92,26.2754,4.5535,15.93539,K3III...,0.808604883428,1.268,False
95208,Delta Aquilae,HIP 95501,259,346,5.59439,-14.29432,0.83524,F0IV,2.42623650449,0.319,False
107214,Delta Capricorni,HIP 107556,143,23,9.49948,-6.22587,-3.28399,A5mF2 (IV),2.48633840405,0.18,False
6672,Delta Cassiopeiae,HIP 6686,413,25,14.08244,5.53374,26.45755,A5Vv SB,0.24003115193,0.16,False
60777,Delta Corvi,HIP 60965,781,455,-25.61615,-3.35723,-7.66014,B9.5V,0.787454771744,-0.012,False
94082,Delta Draconis,HIP 94376,371,538,3.63622,-11.1,28.42511,G9III,0.632087743004,0.99,False
104521,Delta Equulei,HIP 104858,211,13,13.65596,-12.0309,3.21162,F5V+...,3.13638766966,0.529,False
119398,Delta Equulei,Gl 822  B,211,13,13.65598,-12.03067,3.21242,F7 V,4.06638766966,None,False
17336,Delta Eridani,HIP 17378,461,266,5.00781,7.37218,-1.53383,K0IV,3.73838292801,0.915,False
35453,Delta Geminorum,HIP 35550,640,26,-5.7281,15.71155,6.7506,F0IV...,2.21950775243,0.374,False
118473,Delta Geminorum B,Gl 271  B,640,26,-5.72781,15.71135,6.75129,K3 V,6.91950775243,None,False
84122,Delta Herculis,HIP 84379,267,456,-4.25794,-21.42178,10.1102,A3IVv SB,1.2128551406,0.08,False
54712,Delta Leonis,HIP 54872,574,415,-16.23869,3.29591,6.20311,A4V,1.32101076588,0.128,False
27585,Delta Leporis,HIP 27654,677,183,1.21796,32.14024,-12.26751,G8III/IV,1.07573068363,0.984,False
63412,Delta Muscae,HIP 63613,3,315,-8.49035,-2.36507,-26.41586,K2III,1.38607702563,1.19,False
98925,Delta Pavonis,HIP 99240,52,4,1.31352,-2.0879,-5.58733,G5IV-Vvar,4.62064130912,0.751,True
10620,Delta Trianguli,HIP 10644,430,268,7.41185,5.04846,6.10023,G0V,4.66365460527,0.607,False
42794,Delta Velorum,HIP 42913,772,276,-9.29987,10.63221,-19.95657,A1V,-0.0113834599633,0.043,False
118563,Delta Velorum B,Gl 321.3B,772,276,-9.29985,10.63294,-19.95619,,3.05861654004,None,False
57460,Denebola,HIP 57632,511,368,-10.72237,0.512,2.79061,A3Vvar,1.91506951519,0.09,False
52866,EE Leonis,HIP 53020,484,333,-5.34273,1.66214,0.6682,M4:,12.8855023859,1.679,False
28298,EG Camelopardalis,HIP 28368,505,596,0.01146,7.08214,11.59952,M1,9.58379891748,1.48,False
115496,EGG 5,HIP 115860,297,98,32.82204,-4.54935,9.54344,M0,7.12198998949,1.13,True
118918,EGGR 103,GJ 3805,445,477,-11.60234,-5.78788,19.96946,DA3,11.416246452,None,False
119454,EGGR 151,GJ 4236,203,54,16.71914,-10.23448,-0.43945,DA6,12.9478508805,0.26,False
119532,EGGR 155,GJ 1273,270,62,16.71684,-5.34572,7.3078,DA5,12.9649287208,0.19,False
