,﻿hyg_id,name,code,x,y,3d_x,3d_y,3d_z,spectrum,absmag,colorindex,habitable,number_matches,type_matches,class_matches,complete,class,type
4113,95800,Sigma Draconis,HIP 96100,401,323,0.78575,-1.84345,5.40729,K0V,5.86537069118,0.786,False,True,True,True,True,K,V
4114,112576,Sigma Pegasi A,HIP 112935,263,93,25.3086,-7.6898100000000005,4.58579,F7IV,3.01563138542,0.487,False,True,True,True,True,F,V
4115,79939,Sigma Serpentis,HIP 80179,158,454,-11.332939999999999,-24.88917,0.49116000000000004,F0V,2.63503093531,0.338,False,True,True,True,True,F,V
4121,109076,Smethells 102,HIP 109421,128,213,21.85439,-11.36045,-22.88993,K7V,7.616704820930001,1.157,True,True,True,True,True,K,V
4124,88935,Smethells 11,HIP 89211,81,577,0.5068699999999999,-9.39354,-8.9096,K7V,7.817523871180001,1.297,True,True,True,True,True,K,V
4133,115591,Smethells 137,HIP 115955,107,180,18.00965,-2.4053400000000003,-19.50893,K7V,8.06073532075,1.316,True,True,True,True,True,K,V
4139,90873,Smethells 16,HIP 91154,83,308,1.61601,-10.25198,-18.89875,K3V,7.67165372151,1.152,True,True,True,True,True,K,V
4143,119251,Smethells 25,Gl 737  B,64,2,1.7553900000000002,-6.846710000000001,-10.47403,K5 V,9.49198022965,None,False,True,True,True,True,K,V
4145,93930,Smethells 29,HIP 94225,126,314,4.15214,-12.9963,-14.711479999999998,K7V,7.847890168260001,1.318,True,True,True,True,True,K,V
4148,94445,Smethells 34,HIP 94739,140,314,3.6049,-10.36463,-11.31932,K9V...,8.391473556989999,1.432,False,True,True,True,True,K,V
4156,99383,Smethells 50,HIP 99701,85,597,2.41268,-3.64934,-4.39984,M0V,9.00642102956,1.431,True,True,True,True,True,M,V
4157,99900,Smethells 51,HIP 100223,143,288,7.077210000000001,-10.14297,-13.0003,K5V,7.46044521528,1.167,True,True,True,True,True,K,V
4160,100992,Smethells 56,HIP 101317,124,268,13.6406,-17.43623,-24.33054,K5/M0V,7.374367918039999,None,False,True,True,True,True,K,V
4163,101856,Smethells 63,HIP 102186,77,19,4.7743,-5.5746199999999995,-9.6335,K7V,8.41411142298,1.324,True,True,True,True,True,K,V
4170,106099,Smethells 83,HIP 106440,80,2,2.59993,-1.93146,-3.7268,M1V,10.1924468135,1.521,True,True,True,True,True,M,V
4172,107180,Smethells 88,HIP 107522,103,251,8.49197,-5.5890699999999995,-16.08205,K7V,7.3732767827600005,1.322,False,True,True,True,True,K,V
4182,0,Sol,Sol,414,312,0.0,0.0,0.0,G2V,4.85,0.656,True,True,True,True,True,G,V
4184,16518,StKM 1-383,HIP 16560,515,157,19.92267,26.733629999999998,4.36158,K7V:,8.53670482093,1.371,True,True,True,True,True,K,V
4187,118409,TOK 9,Gl 225.2C,732,102,-0.02,12.8233,-7.71563,K5 V,7.42453235651,None,False,True,True,True,True,K,V
4188,25598,TOK 94A,HIP 25662,597,142,3.82692,27.991459999999996,6.28985,G0V,4.40224025855,0.582,True,True,True,True,True,G,V
4189,96589,TRN 4,HIP 96895,324,537,5.9078,-12.41129,16.68988,G2V,4.31555868538,0.643,True,True,True,True,True,G,V
4190,98366,TRN 5,HIP 98677,218,562,9.49377,-16.02581,5.19842,G7V,5.71787268886,0.714,True,True,True,True,True,G,V
4191,112924,TW Piscis Austrini,HIP 113283,106,21,6.25816,-1.78277,-3.9977699999999996,K4VP,7.06536168293,1.094,False,True,True,True,True,K,V
4193,112685,Tau 1 Gruis,HIP 113044,106,194,21.09846,-6.28681,-24.96967,G3IV,3.41849964166,0.621,True,True,True,True,True,G,V
4194,67064,Tau Boötis,HIP 67275,449,403,-13.27745,-6.711810000000001,4.67851,F7V,3.5349675684099995,0.508,False,True,True,True,True,F,V
4196,8087,Tau Ceti,HIP 8102,404,292,3.15162,1.5386,-1.00165,G8V,5.68009966023,0.727,False,True,True,True,True,G,V
4197,78880,Tau Coronae Borealis,HIP 79119,331,459,-12.98272,-24.66881,20.62011,K0III-IV,2.02997628024,1.015,False,True,True,True,True,K,V
4198,104550,Tau Cygni,HIP 104887,290,584,12.37702,-10.87451,12.89269,F1IV,2.13713948306,0.393,False,True,True,True,True,F,V
4199,119399,Tau Cygni B,Gl 822.1B,290,584,12.37766,-10.87553,12.891210000000001,G0 V,4.81713948306,0.6,False,True,True,True,True,G,V
4201,109077,Tau Piscis Austrini,HIP 109422,190,235,14.01675,-7.28567,-10.08269,F6V,3.5760791045399998,0.489,False,True,True,True,True,F,V
4202,70275,Theta Boötis,HIP 70497,423,432,-7.25368,-5.32837,11.45876,F7V,3.22256999445,0.497,False,True,True,True,True,F,V
4204,68715,Theta Centauri,HIP 68933,24,435,-12.80444,-7.899589999999999,-11.07957,K0IIIB,0.7025805237989999,1.011,False,True,True,True,True,K,I
4205,6523,Theta Ceti,HIP 6537,361,174,32.445159999999994,12.45846,-4.99757,K0III,0.872699924824,1.065,False,True,True,True,True,K,I
4206,96139,Theta Cygni,HIP 96441,324,533,4.86002,-10.85933,14.28992,F4V,3.14310398944,0.395,False,True,True,True,True,F,V
4207,78291,Theta Draconis,HIP 78527,392,485,-5.37823,-9.49585,17.85367,F8IV-V,2.4066851525999997,0.528,False,True,True,True,True,F,V
4208,104980,Theta Indi,HIP 105319,111,246,13.5789,-11.40772,-23.92286,A5V,2.0204034590099997,0.191,False,True,True,True,True,A,V
4209,109082,Theta Pegasi,HIP 109427,243,74,26.12438,-13.570960000000001,3.19694,A2V,1.16265530318,0.086,False,True,True,True,True,A,V
4210,12744,Theta Persei,HIP 12777,441,280,5.53175,4.81694,8.50636,F7V,3.8476818668800004,0.514,False,True,True,True,True,F,V
4211,118169,Theta Persei B,Gl 107  B,441,280,5.5323400000000005,4.81575,8.50666,M1 V,9.807681866880001,1.48,False,True,True,True,True,M,V
4212,948,Theta Sculptoris,HIP 950,134,139,17.813370000000003,0.9126299999999999,-12.5514,F3/F5V,3.54669670003,0.459,False,True,True,True,True,F,V
4213,46720,Theta Ursae Majoris,HIP 46853,530,543,-6.697610000000001,5.00716,10.58051,F6IV,2.52055577682,0.475,True,True,True,True,True,F,V
4216,6056,Tou 198,HIP 6069,372,220,14.37219,5.08146,1.4612399999999999,M2V:,10.0945659064,1.478,False,True,True,True,True,M,V
4219,12824,Tou 449,HIP 12856,458,163,26.274240000000002,23.09851,3.40616,K7V:,7.85041135366,1.095,False,True,True,True,True,K,V
4223,15524,Tou 533,HIP 15563,494,161,18.5547,22.20778,4.30143,K7V:,7.318860291919999,1.13,True,True,True,True,True,K,V
4224,17454,Tou 578,HIP 17496,516,166,11.86237,17.72799,4.502730000000001,K8V:,7.437643700660001,1.179,True,True,True,True,True,K,V
4227,39644,Tureis,HIP 39757,678,276,-9.25981,14.88447,-7.91661,F2MF5IIP,1.4095990871700002,0.458,False,True,True,True,True,F,I
4228,72516,UBV 12933,HIP 72742,41,403,-18.093629999999997,-16.916439999999998,-23.76816,K2V,6.02170242314,0.913,True,True,True,True,True,K,V
4230,3580,UBV 629,HIP 3588,82,86,11.68715,2.3672,-10.7026,K5V COMP SB,6.866270912899999,1.251,True,True,True,True,True,K,V
4231,37456,UBV 7459,HIP 37563,778,242,-7.3501199999999995,15.30625,-28.59437,G2IV,4.5606671405000005,0.637,False,True,True,True,True,G,V
4232,40382,UBV 7892,HIP 40497,550,560,-9.51489,14.09169,26.2776,G8V,5.012354312469999,0.75,False,True,True,True,True,G,V
4234,51012,UBV 9638,HIP 51157,605,474,-23.6256,10.151589999999999,12.900139999999999,K1V,5.93539883888,0.837,True,True,True,True,True,K,V
4237,23154,UGP 101,HIP 23208,635,166,8.990219999999999,33.33885,-6.70182,K5V,7.098884298450001,1.18,False,True,True,True,True,K,V
4238,23652,UGP 106,HIP 23708,792,67,1.44907,6.01157,-9.72681,K7V,8.67159771671,1.386,True,True,True,True,True,K,V
4239,24814,UGP 111,HIP 24874,667,167,4.06645,23.056829999999998,-6.64284,K3V,6.78868070631,1.003,False,True,True,True,True,K,V
4240,24825,UGP 112,HIP 24886,720,174,5.13692,29.189759999999996,-17.92659,K2V,6.4822339194000005,0.96,True,True,True,True,True,K,V
4241,25056,UGP 113,HIP 25119,617,166,3.22835,19.620079999999998,0.90415,K3V,6.26524815365,0.98,False,True,True,True,True,K,V
4242,25357,UGP 114,HIP 25421,725,144,2.21971,14.96084,-9.63713,K2/K3V,6.4316138254499995,0.946,False,True,True,True,True,K,V
4243,25948,UGP 120,HIP 26013,699,178,3.54026,29.997290000000003,-15.208210000000001,K2V,6.4742566226300005,1.045,True,True,True,True,True,K,V
4244,26477,UGP 123,HIP 26542,737,181,2.11504,22.66381,-18.013279999999998,K5V,7.2359461312199995,1.043,True,True,True,True,True,K,V
4245,26842,UGP 124,HIP 26907,617,159,2.3531,31.22512,1.46593,K1V,6.06895341529,0.887,False,True,True,True,True,K,V
4246,27255,UGP 126,HIP 27323,758,185,0.76084,13.719610000000001,-15.54434,M0V,8.15523519119,1.377,False,True,True,True,True,M,V
4247,28849,UGP 133,HIP 28921,698,192,-0.77122,28.151229999999998,-14.914620000000001,K1V,6.43326469625,0.868,False,True,True,True,True,K,V
4248,28892,UGP 136,HIP 28964,793,213,-0.37083,12.626330000000001,-24.45586,K5V,7.201326989310001,1.107,False,True,True,True,True,K,V
4249,30039,UGP 139,HIP 30112,632,169,-2.46359,27.84935,1.10294,K7V,7.59577274085,1.273,True,True,True,True,True,K,V
4250,30152,UGP 140,HIP 30225,681,198,-2.42008,25.65943,-10.525319999999999,K2V,6.25668163998,0.915,False,True,True,True,True,K,V
4251,30906,UGP 141,HIP 30979,658,195,-3.66529,27.725479999999997,-5.8472,K4V,6.830340221749999,1.12,False,True,True,True,True,K,V
4252,31780,UGP 145,HIP 31862,780,67,-1.27099,7.27608,-10.791269999999999,K7V,9.21745545094,1.377,True,True,True,True,True,K,V
4253,32950,UGP 150,HIP 33037,683,218,-6.668089999999999,28.323,-12.4158,K2/K3V,6.4891224792,0.976,False,True,True,True,True,K,V
4254,33761,UGP 151,HIP 33848,629,197,-7.4565399999999995,27.074009999999998,3.41161,K2V,5.90194709066,0.863,True,True,True,True,True,K,V
4255,33866,UGP 152,HIP 33955,630,247,-5.01875,17.87955,-2.2139,K5V,7.0205509205,1.078,False,True,True,True,True,K,V
4256,35080,UGP 154,HIP 35173,648,230,-11.13265,32.250690000000006,-2.18586,K2V,6.34062935209,1.01,True,True,True,True,True,K,V
4257,36020,UGP 162,HIP 36121,663,250,-9.106710000000001,22.98855,-6.98298,K4V,7.16086415798,1.16,False,True,True,True,True,K,V
4258,36821,UGP 164,HIP 36927,761,244,-6.2175,14.055570000000001,-19.98863,K3IV-V,6.771763549349999,1.049,False,True,True,True,True,K,V
4259,38820,UGP 169,HIP 38931,611,295,-8.59656,15.19985,-0.24823,K5V,6.839256718430001,1.065,False,True,True,True,True,K,V
4260,118512,UGP 169,HD 65277,611,295,-8.59665,15.199810000000001,-0.2477,K5 V,6.84925671843,1.04,False,True,True,True,True,K,V
4261,38887,UGP 171,HIP 38998,668,285,-16.91459,29.632929999999998,-8.07513,K0V,6.0857476059,0.869,True,True,True,True,True,K,V
4262,39938,UGP 177,HIP 40051,737,270,-13.279570000000001,20.66992,-22.758760000000002,K2V,6.1554490169500005,0.887,False,True,True,True,True,K,V
4263,40125,UGP 178,HIP 40239,656,292,-11.527999999999999,17.55914,-5.2044,M0V,7.70367984259,1.393,True,True,True,True,True,M,V
4264,41491,UGP 183,HIP 41609,677,314,-19.60359,25.79344,-9.21043,K1V,5.85305098798,0.926,True,True,True,True,True,K,V
4265,41677,UGP 184,HIP 41795,802,256,-7.792160000000001,10.03642,-32.404740000000004,K7V,7.981678129960001,1.296,True,True,True,True,True,K,V
4266,42581,UGP 188,HIP 42697,742,284,-10.63795,12.44127,-15.22679,K2V,6.362994490859999,0.904,False,True,True,True,True,K,V
4267,43189,UGP 193,HIP 43310,716,310,-19.6897,21.60455,-18.53891,K7V,7.2437377092199995,1.091,True,True,True,True,True,K,V
4268,44771,UGP 197,HIP 44899,725,307,-13.460410000000001,12.45732,-12.76685,K7V,8.563965198260002,1.316,True,True,True,True,True,K,V
4269,45506,UGP 202,HIP 45637,785,288,-9.52723,8.12627,-19.8618,K7V,7.66653820037,1.185,True,True,True,True,True,K,V
4270,45744,UGP 203,HIP 45876,690,356,-23.33297,19.36073,-9.27308,K3V,7.114308444960001,0.956,True,True,True,True,True,K,V
4271,46493,UGP 209,HIP 46626,723,318,-13.016630000000001,9.94576,-10.2777,K3/K4V,6.87787268886,0.985,True,True,True,True,True,K,V
4272,48457,UGP 215,HIP 48594,790,302,-12.85208,7.83022,-24.782220000000002,K2V,6.68846597184,0.953,False,True,True,True,True,K,V
4273,8346,UGP 22,HIP 8361,395,182,28.248990000000003,14.35015,-7.1818,K5V,7.18134307748,1.144,True,True,True,True,True,K,V
4274,48813,UGP 220,HIP 48953,684,395,-24.94665,14.520760000000001,-4.66643,K4V,7.55013053028,1.09,True,True,True,True,True,K,V
4275,48987,UGP 222,HIP 49127,695,382,-21.92013,12.44931,-6.9553899999999995,K3V,6.562589418019999,1.016,True,True,True,True,True,K,V
4276,49220,UGP 226,HIP 49359,750,346,-21.01671,11.58169,-19.65297,K3V,6.641975165669999,1.014,True,True,True,True,True,K,V
4277,51118,UGP 232,HIP 51263,727,386,-29.12329,12.31888,-14.25495,K5V,6.959223211939999,1.17,True,True,True,True,True,K,V
4278,51152,UGP 233,HIP 51297,733,381,-27.44105,11.54769,-15.409429999999999,K1V,6.23326626681,0.813,True,True,True,True,True,K,V
4279,52190,UGP 242,HIP 52341,774,343,-12.36159,4.38566,-9.7531,K7V,9.12304736324,1.46,False,True,True,True,True,K,V
4280,52370,UGP 243,HIP 52521,752,373,-22.779429999999998,7.80473,-15.984160000000001,K3V,5.99538049396,0.945,True,True,True,True,True,K,V
4281,52623,UGP 246,HIP 52776,730,398,-28.76316,9.42564,-12.40564,K5V,7.33647719363,1.155,True,True,True,True,True,K,V
4282,9533,UGP 25,HIP 9553,62,148,20.43127,12.124989999999999,-20.61685,K2V,6.53145263957,1.02,True,True,True,True,True,K,V
4283,54259,UGP 252,HIP 54418,753,394,-23.06541,5.31332,-12.72768,K7V,7.1732983501100005,1.237,True,True,True,True,True,K,V
4284,54761,UGP 259,HIP 54922,750,412,-20.44351,4.08446,-8.89396,K4V,7.24317751884,1.108,True,True,True,True,True,K,V
4285,9731,UGP 26,HIP 9753,414,180,27.52825,16.77221,-5.56329,K3V,6.986477193630001,1.021,False,True,True,True,True,K,V
4286,54958,UGP 264,HIP 55119,773,399,-15.25699,2.88815,-8.19158,M0V,8.55784990314,1.383,True,True,True,True,True,M,V
4287,56321,UGP 269,HIP 56489,739,442,-25.92587,2.8572900000000003,-6.13778,K7V,8.23970817537,1.153,True,True,True,True,True,K,V
4288,56669,UGP 271,HIP 56838,765,409,-27.85097,2.54295,-14.680129999999998,K7V,7.50255455263,1.213,False,True,True,True,True,K,V
4289,10313,UGP 28,HIP 10337,406,202,18.122410000000002,11.904060000000001,-8.40858,K7V,8.0073422779,1.346,False,True,True,True,True,K,V
4290,58200,UGP 281,HIP 58374,775,430,-23.77881,0.18708,-10.549439999999999,K3V,6.623916894980001,0.985,True,True,True,True,True,K,V
4291,58277,UGP 283,HIP 58451,775,452,-19.516289999999998,0.07107000000000001,-7.23977,K2V,6.32801499365,0.974,True,True,True,True,True,K,V
4292,59599,UGP 287,HIP 59780,804,421,-17.21839,-1.16245,-10.40795,K5V,8.21828379968,1.383,False,True,True,True,True,K,V
4293,10277,UGP 29,HIP 10301,23,159,14.15427,9.25499,-23.059260000000002,K2V,6.07847816155,0.87,True,True,True,True,True,K,V
4294,1529,UGP 3,HIP 1532,261,168,20.37576,1.7014200000000002,-3.5920900000000002,K7V,8.31388323157,1.318,True,True,True,True,True,K,V
4295,10397,UGP 30,HIP 10421,33,157,17.55136,11.65061,-24.98355,K5V,7.15860713241,1.278,True,True,True,True,True,K,V
4296,61259,UGP 301,HIP 61451,818,415,-17.54665,-2.74474,-12.38108,K4V,6.162739811230001,1.024,False,True,True,True,True,K,V
4297,61599,UGP 302,HIP 61792,4,293,-5.572,-0.97977,-26.26486,K5V,6.90388184397,1.154,False,True,True,True,True,K,V
4299,10518,UGP 31,HIP 10542,410,202,17.52502,11.79514,-6.96091,K3V,6.20413151281,1.033,False,True,True,True,True,K,V
4300,63416,UGP 312,HIP 63618,833,487,-15.11979,-4.21772,-7.9245399999999995,K4V,7.12441614126,1.216,True,True,True,True,True,K,V
4301,64092,UGP 315,HIP 64295,832,423,-21.87339,-6.9665300000000006,-16.10622,K3V,6.4909066941999995,0.982,True,True,True,True,True,K,V
4302,65370,UGP 317,HIP 65574,831,447,-25.70747,-10.21243,-12.48577,K3V,6.35927709465,0.92,True,True,True,True,True,K,V
4303,65397,UGP 318,HIP 65602,832,448,-24.62211,-9.8297,-11.96509,K3V,6.40152936176,0.911,True,True,True,True,True,K,V
4304,66554,UGP 327,HIP 66765,13,511,-11.63555,-5.49184,-8.830910000000001,K1V,5.95361251538,0.855,False,True,True,True,True,K,V
4305,66675,UGP 329,HIP 66886,816,486,-21.86736,-10.48139,-0.71373,K7V,7.31553993722,1.186,True,True,True,True,True,K,V
4306,10899,UGP 33,HIP 10925,39,137,16.15544,11.3872,-16.02485,K3/K4V,6.64196275188,1.031,False,True,True,True,True,K,V
4307,10951,UGP 34,HIP 10977,73,137,21.52713,15.269379999999998,-15.816889999999999,K2/K3V,6.37941680489,0.918,True,True,True,True,True,K,V
4308,69136,UGP 341,HIP 69357,19,471,-18.89191,-12.24186,-5.03659,K1V,6.11494550906,0.865,False,True,True,True,True,K,V
4309,69948,UGP 348,HIP 70170,28,414,-17.052020000000002,-12.095139999999999,-17.78856,K3/K4V,6.837295856209999,1.107,True,True,True,True,True,K,V
4310,70534,UGP 351,HIP 70756,27,455,-25.76472,-19.4511,-9.32405,K4V,7.168164634369999,1.125,True,True,True,True,True,K,V
4311,71256,UGP 358,HIP 71481,39,445,-18.094079999999998,-14.79424,-11.29974,K3V,6.218431392259999,0.685,True,True,True,True,True,K,V
4312,11538,UGP 36,HIP 11565,416,215,14.140629999999998,10.75491,-6.45908,K4V,7.39727836018,1.12,False,True,True,True,True,K,V
4313,72840,UGP 363,HIP 73066,50,436,-18.09637,-17.46296,-12.884089999999999,K3V,6.74440281319,1.005,True,True,True,True,True,K,V
4314,73560,UGP 369,HIP 73787,60,444,-23.32713,-24.3468,-11.3413,K4V,6.74430422804,1.21,False,True,True,True,True,K,V
4315,11731,UGP 37,HIP 11759,425,191,19.86771,15.481720000000001,-6.877839999999999,K2V,6.585993869839999,0.935,True,True,True,True,True,K,V
4316,75025,UGP 372,HIP 75253,89,466,-13.595279999999999,-16.58244,-4.03646,K2V,6.27574928622,0.97,True,True,True,True,True,K,V
4317,75038,UGP 373,HIP 75266,109,468,-16.09863,-19.6534,0.62954,K3V,6.254723683480001,0.992,True,True,True,True,True,K,V
4318,75313,UGP 377,HIP 75542,71,438,-13.59133,-17.08419,-10.982610000000001,K3/K4V,6.8796781252,1.045,False,True,True,True,True,K,V
4319,11711,UGP 38,HIP 11739,425,188,25.50158,19.83661,-11.7773,K7V,7.55797201093,1.253,True,True,True,True,True,K,V
4320,75494,UGP 380,HIP 75722,95,468,-12.6255,-16.1894,-3.3829599999999997,K2V,5.97891883234,0.868,False,True,True,True,True,K,V
4321,77673,UGP 386,HIP 77908,91,432,-11.84915,-19.45838,-11.11382,K5V,7.18023503773,1.234,False,True,True,True,True,K,V
4322,78101,UGP 388,HIP 78336,130,449,-16.50613,-28.504929999999998,-2.92583,K2V,6.442908934149999,0.935,True,True,True,True,True,K,V
4323,78160,UGP 390,HIP 78395,138,454,-15.74736,-27.35065,-0.99095,K7V,7.7832403168600015,1.244,True,True,True,True,True,K,V
4324,78499,UGP 391,HIP 78738,119,446,-13.43384,-24.34357,-5.63124,G8V COMP,5.17579560664,0.75,False,True,True,True,True,G,V
4325,78500,UGP 392,HIP 78739,120,442,-15.32835,-27.7804,-6.42634,K2V,5.46908954151,0.85,False,True,True,True,True,K,V
4326,78827,UGP 398,HIP 79066,118,443,-13.00385,-24.56227,-6.48524,K3V,6.42282048748,0.963,True,True,True,True,True,K,V
4327,12077,UGP 40,HIP 12110,420,210,15.14761,12.267610000000001,-8.48407,K3V,6.70233656534,1.069,False,True,True,True,True,K,V
4328,12078,UGP 41,HIP 12109,71,135,21.542939999999998,17.447029999999998,-14.233579999999998,K2V,7.001848585479999,1.06,True,True,True,True,True,K,V
4329,80355,UGP 410,HIP 80597,165,449,-12.02104,-28.094620000000003,0.4933,K7V,7.544066475,1.387,True,True,True,True,True,K,V
4330,81218,UGP 415,HIP 81465,156,439,-11.63477,-31.25463,-2.92981,K5V,7.7561761130199995,1.19,True,True,True,True,True,K,V
4331,11823,UGP 42,HIP 11852,3,207,5.27442,4.15718,-21.54588,K4V,7.07250875016,1.045,True,True,True,True,True,K,V
4332,119122,UGP 422,GJ 3982,67,334,-2.9667,-11.52722,-21.98457,K3 V,6.850299956640001,1.04,False,True,True,True,True,K,V
4333,83109,UGP 422,HIP 83363,67,334,-3.01781,-11.7266,-22.36479,K3V,6.7130675458,1.035,True,True,True,True,True,K,V
4334,83119,UGP 423,HIP 83373,151,425,-8.61993,-33.56127,-7.2979199999999995,K2V,6.234323461900001,0.89,True,True,True,True,True,K,V
4335,83420,UGP 426,HIP 83676,168,432,-7.056189999999999,-29.46912,-3.27425,K2V,6.380031151930001,1.015,True,True,True,True,True,K,V
4336,12319,UGP 43,HIP 12351,834,104,6.697439999999999,5.57118,-14.04354,M0VE,8.38913576466,1.396,False,True,True,True,True,M,V
4337,86395,UGP 439,HIP 86661,175,418,-2.49085,-32.4087,-5.19232,K3V,7.15293884763,1.05,True,True,True,True,True,K,V
4338,87194,UGP 442,HIP 87464,181,417,-1.03023,-30.569020000000002,-4.06005,K5V,7.49339515516,1.151,False,True,True,True,True,K,V
4339,88686,UGP 444,HIP 88962,181,398,1.0790899999999999,-25.87128,-5.5220199999999995,K7V,8.38573492414,1.372,True,True,True,True,True,K,V
4340,88684,UGP 445,HIP 88961,201,423,1.2142,-29.162809999999997,-0.16663,K3V,6.603936793150001,1.02,True,True,True,True,True,K,V
4341,89758,UGP 451,HIP 90035,208,420,2.60664,-26.7213,0.8001699999999999,K7V,7.974465181089999,1.258,False,True,True,True,True,K,V
4342,89994,UGP 453,HIP 90272,200,415,3.6336800000000005,-32.97501,-0.9941700000000001,K3V,6.98499565837,0.99,True,True,True,True,True,K,V
4343,12690,UGP 46,HIP 12723,6,151,14.291979999999999,12.37674,-19.89067,K5V,6.8478918415,1.04,True,True,True,True,True,K,V
4344,92466,UGP 460,HIP 92755,102,312,4.58765,-19.07048,-27.352840000000004,K4V,6.5445132590199995,1.13,True,True,True,True,True,K,V
4345,92568,UGP 462,HIP 92858,143,335,4.5321,-18.412670000000002,-14.548910000000001,K1V,6.0879583793,0.857,False,True,True,True,True,K,V
4346,92777,UGP 463,HIP 93069,64,2,1.7549299999999999,-6.846189999999999,-10.47444,M2V,8.35198022965,1.433,True,True,True,True,True,M,V
4347,93106,UGP 464,HIP 93398,189,369,8.97265,-32.72834,-8.2668,K3V:,7.064106740110001,1.05,True,True,True,True,True,K,V
4348,95005,UGP 467,HIP 95299,207,360,11.25152,-29.59023,-3.65438,K5V,7.14326469625,1.094,False,True,True,True,True,K,V
4349,95812,UGP 468,HIP 96113,158,317,7.0567,-16.52264,-12.79272,K3/K4V,6.9724075789499995,1.088,True,True,True,True,True,K,V
4350,95785,UGP 469,HIP 96085,222,338,6.9120800000000004,-16.26227,-3.52284,K2V,6.25146491561,0.922,True,True,True,True,True,K,V
4351,13311,UGP 47,HIP 13345,453,180,21.94829,20.42071,-4.3570400000000005,K7V,7.41322762165,1.216,True,True,True,True,True,K,V
4352,96555,UGP 473,HIP 96861,102,286,8.019060000000001,-16.94505,-28.13267,K3V,6.3849908483,1.04,True,True,True,True,True,K,V
4353,96850,UGP 476,HIP 97156,112,290,8.08716,-16.421889999999998,-23.71506,K2V,6.35743166172,0.99,True,True,True,True,True,K,V
4354,97796,UGP 477,HIP 98106,60,275,3.4407900000000002,-6.190169999999999,-22.27672,K5V,6.55620390118,1.058,True,True,True,True,True,K,V
4355,97495,UGP 478,HIP 97805,185,319,12.08773,-22.61494,-11.389569999999999,K4V,7.209688476819999,1.155,True,True,True,True,True,K,V
4356,98006,UGP 481,HIP 98316,110,286,6.46967,-11.37158,-18.64078,K3V,6.75281718552,1.05,True,True,True,True,True,K,V
4357,99317,UGP 486,HIP 99634,37,260,2.37311,-3.61038,-30.85159,K2V,5.992525162020001,0.896,False,True,True,True,True,K,V
4358,98368,UGP 487,HIP 98679,80,8,3.8618,-6.51823,-9.04572,K5V...,8.330698534380002,1.124,False,True,True,True,True,K,V
4359,14551,UGP 49,HIP 14587,831,158,7.27606,7.82791,-18.640520000000002,K5V,7.60913189475,1.207,True,True,True,True,True,K,V
4360,2738,UGP 5,HIP 2743,49,186,12.86726,1.9820400000000002,-26.33486,K3V,6.20994775706,0.854,False,True,True,True,True,K,V
4361,15057,UGP 50,HIP 15095,753,118,10.84994,12.343860000000001,-8.17477,K5V,7.85118549452,1.235,True,True,True,True,True,K,V
4362,101790,UGP 503,HIP 102119,200,288,13.815179999999998,-16.21884,-8.74703,K5V,8.018449095589999,1.121,False,True,True,True,True,K,V
4363,102165,UGP 506,HIP 102495,192,281,18.796110000000002,-21.18842,-12.06932,K7V,8.28808010285,1.299,True,True,True,True,True,K,V
4364,103774,UGP 513,HIP 104108,96,248,12.47857,-11.89085,-28.844359999999998,K3V,6.788164634369999,1.04,False,True,True,True,True,K,V
4365,103905,UGP 514,HIP 104239,235,283,12.4839,-11.72632,-4.2458800000000005,K1V,5.88676606321,0.901,False,True,True,True,True,K,V
4366,15686,UGP 52,HIP 15725,766,146,16.613870000000002,20.26006,-15.242679999999998,K4V,6.87191157773,1.061,True,True,True,True,True,K,V
4367,105565,UGP 524,HIP 105905,107,251,10.14979,-8.00413,-19.25467,K3V,6.82339376089,0.924,False,True,True,True,True,K,V
4368,106012,UGP 528,HIP 106353,202,251,20.1286,-15.1137,-9.64067,K1/K2V,6.296869548080001,0.878,False,True,True,True,True,K,V
4369,15880,UGP 53,HIP 15919,475,229,9.42089,11.73795,-1.4126299999999998,K5V,6.9626492426199995,1.153,False,True,True,True,True,K,V
4370,106801,UGP 534,HIP 107143,151,242,14.64886,-10.05223,-15.51164,K5V,6.95682928296,1.054,False,True,True,True,True,K,V
4371,106792,UGP 535,HIP 107133,172,235,21.50796,-14.77263,-15.42748,K5V,8.11191157773,1.295,False,True,True,True,True,K,V
4372,107283,UGP 540,HIP 107625,153,238,15.195870000000001,-9.86837,-15.34172,K3V,6.74244181257,0.96,True,True,True,True,True,K,V
4373,107820,UGP 541,HIP 108162,44,249,4.941319999999999,-3.00304,-25.7367,K3IV,6.123768922130001,1.0,False,True,True,True,True,K,V
4374,109471,UGP 550,HIP 109816,165,211,22.44633,-11.12048,-15.84084,K3/K4V,7.16072539127,1.07,True,True,True,True,True,K,V
4375,110098,UGP 556,HIP 110443,71,44,7.062360000000001,-3.20834,-10.899460000000001,K7V,8.34805598498,1.329,True,True,True,True,True,K,V
4376,16095,UGP 56,HIP 16134,461,248,7.31355,9.3498,-4.274830000000001,K5V,7.88527033999,1.337,False,True,True,True,True,K,V
4377,110368,UGP 561,HIP 110714,142,201,24.40095,-10.62522,-20.19931,K7V,7.840533584199999,1.335,True,True,True,True,True,K,V
4378,110313,UGP 562,HIP 110655,156,200,24.92434,-10.960999999999999,-17.82082,K7V,8.02781280128,1.312,False,True,True,True,True,K,V
