hyg_id,name,code,x,y,3d_x,3d_y,3d_z,spectrum,absmag,colorindex,habitable,number_matches,type_matches,class_matches,complete,class,type
118755,BSO 5B,Gl 428  B,822,3,-6.04884,0.93879,-11.34373,M0 VE,7.7487488763,None,False,True,True,True,True,M,V
118258,BU 1003B,Gl 154.1B,740,135,10.66193,16.01522,-10.17125,M3 V,9.9114275786,None,False,True,True,True,True,M,V
42311,BU 208AB,HIP 42430,678,299,-11.7626,14.12612,-7.67547,G3/G5V,3.5535185857,0.72,False,True,True,True,True,G,V
118552,BU 208B,Gl 314  B,678,299,-11.76351,14.1248,-7.67649,K0 V,5.3035185857,None,False,True,True,True,True,K,V
104973,BU 271,HIP 105312,205,267,12.84369,-10.79943,-8.31244,G5V,5.1977062851,0.737,False,True,True,True,True,G,V
60806,BU 28,HIP 60994,778,464,-24.09282,-3.18067,-5.7864,G1/G2V,4.3819279505,0.591,False,True,True,True,True,G,V
63536,BU 341,HIP 63738,810,453,-25.79986,-7.36962,-10.07659,F7V,3.2935048472,0.554,False,True,True,True,True,F,V
89635,BU 640AB,HIP 89912,261,484,2.36684,-25.98151,13.59853,G2IV,4.6467558229,0.636,False,True,True,True,True,G,V
92726,BU 648AB,HIP 93017,240,529,3.09703,-12.18916,8.13658,G0V,4.32258164,0.594,False,True,True,True,True,G,V
119254,BU 648B,Gl 738  B,240,529,3.09637,-12.18912,8.13688,K1 V,6.82258164,None,False,True,True,True,True,K,V
13738,BU 741,HIP 13772,762,127,14.58024,14.23384,-9.48829,K1/K2V,5.5713120287,0.863,False,True,True,True,True,K,V
114751,BU 80AB,HIP 115112,267,121,31.8462,-5.77263,3.06267,K0V...,5.4599316557,0.82,False,True,True,True,True,K,V
2756,BU Ceti,HIP 2762,304,176,20.75893,3.21773,-1.31897,F8V...,3.5839251521,0.567,False,True,True,True,True,F,V
114563,BUP 235A,HIP 114924,374,13,11.92806,-2.28062,16.2417,F7V,4.0446750127,0.556,True,True,True,True,True,F,V
26714,BUP 82A,HIP 26779,506,4,0.59248,7.26036,9.83808,K1V,5.7708444803,0.84,False,True,True,True,True,K,V
106753,BY Capricorni,HIP 107095,211,239,25.98111,-17.93172,-7.89832,G2V,2.5978128013,0.672,False,True,True,True,True,G,V
90728,BY Draconis,HIP 91009,337,510,1.50037,-10.06125,12.88985,K7VVAR,7.1230864632,1.265,False,True,True,True,True,K,V
8884,Beta Arietis,HIP 8903,414,135,14.98444,8.19007,6.48963,A5V...,1.3315239654,0.165,False,True,True,True,True,A,V
21808,Beta Caeli,HIP 21861,747,161,7.35324,20.78146,-16.69886,F3V,2.831142109,0.391,False,True,True,True,True,F,V
61125,Beta Canum Venaticorum,HIP 61317,459,356,-6.21534,-0.922,5.5311,G0V,4.6261125521,0.588,True,True,True,True,True,G,V
45106,Beta Carinae,HIP 45238,808,269,-8.8216,7.85948,-31.96982,A2IV,-0.9926994525,0.07,False,True,True,True,True,A,V
3413,Diphda,HIP 3419,166,139,27.43768,5.28206,-9.07156,K0III,-0.3000522429,1.019,False,True,True,True,True,K,I
74596,Beta Circini,HIP 74824,46,361,-9.99271,-11.65005,-25.34436,A3V,1.7113688858,0.088,False,True,True,True,True,A,V
27559,Beta Columbae,HIP 27628,726,183,0.8434,21.36916,-15.4065,K1.5III,1.0154866328,1.146,False,True,True,True,True,K,I
64190,Beta Comae Berenices,HIP 64394,452,367,-7.69786,-2.4968,4.28051,G0V,4.4217096683,0.572,True,True,True,True,True,G,V
101443,Beta Delphini,HIP 101769,241,588,18.33615,-22.33315,7.52428,F5IV,1.2645757377,0.425,False,True,True,True,True,F,V
23820,Beta Eridani,HIP 23875,624,165,6.12089,26.43386,-2.41502,A3IIIVAR,0.6039219225,0.161,False,True,True,True,True,A,V
2016,Beta Hydri,HIP 2021,13,24,1.63874,0.1842,-7.29078,G2IV,3.4519559581,0.618,True,True,True,True,True,G,V
27253,Beta Pictoris,HIP 27321,763,185,0.67181,12.09655,-14.99668,A3V,2.42458124,0.171,False,True,True,True,True,A,V
17398,Beta Reticuli,HIP 17440,831,182,7.26791,10.79468,-27.6637,K0IV SB,1.4134027206,1.133,False,True,True,True,True,K,V
77717,Beta Trianguli Australis,HIP 77952,28,590,-2.85326,-4.70883,-11.00919,F2III,2.3788495737,0.315,False,True,True,True,True,F,I
57585,Beta Virginis,HIP 57757,752,563,-10.8862,0.44255,0.3358,F8V,3.402793679,0.518,False,True,True,True,True,F,V
41195,Beta Volantis,HIP 41312,795,256,-7.95326,10.774,-30.27183,K2IIIVAR,1.1707536264,1.132,False,True,True,True,True,K,V
81160,Braes 5,HIP 81407,90,382,-8.61028,-22.90933,-21.19038,K2V,6.3990895415,0.965,True,True,True,True,True,K,V
105068,CABS 182,HIP 105406,307,589,15.56924,-12.94605,17.19968,F8V,4.2682480738,0.533,False,True,True,True,True,F,V
16805,CABS 29,HIP 16846,515,169,16.94575,23.49338,0.29736,G5IV/V +K1IV,3.5103539352,0.885,False,True,True,True,True,G,V
29787,CAT 1,HIP 29860,652,102,-1.44877,19.18884,1.71733,G0.5VB,4.2699713383,0.61,False,True,True,True,True,G,V
11933,CC Eridani,HIP 11964,829,70,6.4943,5.18318,-7.96694,K7V COMP SB,8.5843491076,1.39,False,True,True,True,True,K,V
49627,CE 133,HIP 49769,744,354,-22.06287,11.54218,-17.99574,G1V,3.7027549645,0.615,False,True,True,True,True,G,V
52146,CE 204,HIP 52296,774,342,-12.2818,4.40033,-9.79363,M0V,8.9073023726,1.464,True,True,True,True,True,M,V
31543,CE 22,HIP 31623,709,210,-4.78765,29.34701,-18.74328,G5V,4.9204113537,0.703,False,True,True,True,True,G,V
52556,CE 227,HIP 52708,738,385,-17.43334,5.78101,-8.40327,K5V,7.8434646317,1.165,True,True,True,True,True,K,V
61915,CE 269,HIP 62107,820,410,-20.46339,-3.95172,-16.11255,G5V,5.4266310188,0.664,True,True,True,True,True,G,V
67745,CE 382,HIP 67960,20,487,-12.85962,-7.05836,-8.16161,K5/M0V,8.4051380005,1.414,True,True,True,True,True,K,V
43647,CE 52,HIP 43771,698,323,-19.6032,20.48534,-12.85863,K2/K3III,6.193877683,1.022,False,True,True,True,True,K,I
72718,CE Boötis,HIP 72944,400,372,-6.82484,-6.50401,2.72139,M2VE,10.1510840079,1.5,False,True,True,True,True,M,V
118260,CEL 335,HD 23585,512,125,10.30188,15.7233,8.36815,F0 V,6.8131813463,0.29,False,True,True,True,True,F,V
61171,CF 10106,HIP 61363,819,386,-22.56371,-3.4159,-24.05334,K4V,7.187156686,1.118,True,True,True,True,True,K,V
65700,CF 11095,HIP 65906,0,408,-21.0016,-8.7644,-20.94865,K4V,7.1080285231,1.286,False,True,True,True,True,K,V
44693,CF 5588,HIP 44821,760,296,-14.52452,13.54008,-23.20819,K2/K3IV/V,6.4953933754,0.985,True,True,True,True,True,K,V
113062,CHA 116,HIP 113421,225,102,18.9921,-5.24386,-0.82418,G8IV,4.6954680527,0.744,True,True,True,True,True,G,V
95198,CHA 86Aa,HIP 95492,257,524,9.16224,-23.43007,11.6855,F7V,3.9745263453,0.528,False,True,True,True,True,F,V
110824,CHR 111,HIP 111170,224,117,23.48105,-9.57005,-2.9136,F7V,4.1153221583,0.565,True,True,True,True,True,F,V
42797,CHR 238,HIP 42916,740,289,-13.44267,15.36226,-18.7933,G5V,4.9839239115,0.743,False,True,True,True,True,G,V
77945,CL Draconis,HIP 78180,385,482,-9.92138,-16.80847,27.61706,F0IV,2.3142566226,0.269,False,True,True,True,True,F,V
67096,COO 159,HIP 67308,17,494,-12.32274,-6.25856,-8.7812,K5/M1V+K5,7.0591396,1.322,False,True,True,True,True,K,V
37815,COO 58B,HIP 37923,780,246,-6.15422,12.30529,-23.64874,K0IV/V,6.0844369065,0.787,False,True,True,True,True,K,V
118263,COU 80AB,HD 23713,515,125,11.0119,16.97408,9.06961,F6 V,7.5108827094,0.54,False,True,True,True,True,F,V
79555,CR Draconis,HIP 79796,381,480,-5.11389,-10.61267,16.99438,M1.5VE,8.2924314609,1.251,False,True,True,True,True,M,V
63948,CRJ 5,HIP 64150,774,487,-24.98738,-7.7408,2.38473,G5IV,4.6829143841,0.667,True,True,True,True,True,G,V
112157,CSV 8791,HIP 112515,116,193,22.11764,-7.2456,-23.24595,G3IV-V,4.634367918,0.598,False,True,True,True,True,G,V
41706,CU Cancri,HIP 41824,679,0,-7.42498,9.53535,4.25459,M5VE,11.361864537,1.85,False,True,True,True,True,M,V
101638,CVN 17,HIP 101966,240,590,20.78496,-24.8004,6.43618,F8IV:,3.7979296818,0.559,True,True,True,True,True,F,V
118361,Capella B,Gl 194  B,521,25,1.68888,8.82647,9.30807,G0 III,0.4006165365,None,False,True,True,True,True,G,I
744,Caph,HIP 746,411,11,8.55533,0.34242,14.33485,F2III-IV,1.1667715654,0.38,False,True,True,True,True,F,V
36744,Castor,HIP 36850,632,9,-5.38337,12.29279,8.34945,A2VM,0.5859891723,0.034,False,True,True,True,True,A,V
86476,Cebalrai,HIP 86742,207,438,-1.80547,-24.99331,2.00159,K2III,0.7583238939,1.168,False,True,True,True,True,K,I
40728,Chi Cancri,HIP 40843,636,586,-9.24901,13.20104,8.2905,F6V,3.8385149198,0.487,True,True,True,True,True,F,V
8481,Chi Ceti,HIP 8497,391,192,20.60082,10.67691,-4.3785,F3III,2.7942670733,0.333,False,True,True,True,True,F,I
89661,Chi Draconis,HIP 89937,403,333,0.21923,-2.38146,7.69426,F7VVAR,4.0190338781,0.489,False,True,True,True,True,F,V
8989,Chi Eridani,HIP 9007,15,106,9.49856,5.26227,-13.70514,G5IV,2.4766004827,0.844,False,True,True,True,True,G,V
77525,Chi Herculis,HIP 77760,374,432,-6.16961,-9.93796,10.69984,F9V,3.5994584233,0.563,False,True,True,True,True,F,V
54024,Chi Leonis,HIP 54182,669,454,-27.89264,6.82264,3.69687,F2III-IVVAR,2.3116116662,0.332,False,True,True,True,True,F,V
118075,DAW 31B,Gl  60  B,120,131,18.76059,8.25545,-11.79121,K4 V,6.1311884257,None,False,True,True,True,True,K,V
72623,DE Boötis,HIP 72848,401,384,-7.9239,-7.48021,3.78451,K2V,5.6898450148,0.841,False,True,True,True,True,K,V
48878,DH Leonis,HIP 49018,612,480,-25.56065,14.75285,13.48254,K0V SB,5.3041631719,0.868,False,True,True,True,True,K,V
50014,DK Leonis,HIP 50156,625,476,-17.07157,8.48173,7.34614,M0VE,8.4587634807,1.247,False,True,True,True,True,M,V
119506,DO Cephei,Gl 860  B,399,310,1.97147,-0.83599,3.38762,M6 V,13.2855268087,1.8,False,True,True,True,True,M,V
72268,DON 680AB,HIP 72493,27,332,-6.85955,-6.25255,-22.11803,K0V,5.3601594756,0.836,True,True,True,True,True,K,V
23397,DON 91,HIP 23452,741,62,1.97201,7.69096,-3.08857,M0V,8.6579705259,1.43,True,True,True,True,True,M,V
62139,DR Crucis,HIP 62333,837,356,-15.36948,-3.15752,-25.06179,K3/K4V,6.4358680163,1.096,False,True,True,True,True,K,V
110367,DUN 238A,HIP 110712,45,245,5.46306,-2.37964,-22.26312,G3IV,4.3069482507,0.599,False,True,True,True,True,G,V
28724,DUN 23AB,HIP 28796,759,201,-0.41109,19.70931,-22.24948,G6V,4.2342799356,0.712,False,True,True,True,True,G,V
33981,DUN 38B,HIP 34069,729,227,-3.00977,10.49918,-10.40541,K0V,5.9372400951,0.779,False,True,True,True,True,K,V
33963,DUN 38C,HIP 34052,732,228,-3.38329,11.83045,-11.7022,K5V...,7.5202077716,1.18,False,True,True,True,True,K,V
86456,DUQ 1,HIP 86722,254,459,-1.59809,-21.84285,8.67605,K0V,5.6493884729,0.752,False,True,True,True,True,K,V
3086,Delta Andromedae,HIP 3092,361,92,26.2754,4.5535,15.93539,K3III...,0.8086048834,1.268,False,True,True,True,True,K,I
95208,Delta Aquilae,HIP 95501,259,346,5.59439,-14.29432,0.83524,F0IV,2.4262365045,0.319,False,True,True,True,True,F,V
107214,Delta Capricorni,HIP 107556,143,23,9.49948,-6.22587,-3.28399,A5MF2 (IV),2.4863384041,0.18,False,True,True,True,True,A,V
6672,Delta Cassiopeiae,HIP 6686,413,25,14.08244,5.53374,26.45755,A5VV SB,0.2400311519,0.16,False,True,True,True,True,A,V
60777,Delta Corvi,HIP 60965,781,455,-25.61615,-3.35723,-7.66014,B9.5V,0.7874547717,-0.012,False,True,True,True,True,B,V
94082,Delta Draconis,HIP 94376,371,538,3.63622,-11.1,28.42511,G9III,0.632087743,0.99,False,True,True,True,True,G,I
104521,Delta Equulei,HIP 104858,211,13,13.65596,-12.0309,3.21162,F5V+...,3.1363876697,0.529,False,True,True,True,True,F,V
119398,Delta Equulei,Gl 822  B,211,13,13.65598,-12.03067,3.21242,F7 V,4.0663876697,None,False,True,True,True,True,F,V
17336,Delta Eridani,HIP 17378,461,266,5.00781,7.37218,-1.53383,K0IV,3.738382928,0.915,False,True,True,True,True,K,V
35453,Delta Geminorum,HIP 35550,640,26,-5.7281,15.71155,6.7506,F0IV...,2.2195077524,0.374,False,True,True,True,True,F,V
118473,Delta Geminorum B,Gl 271  B,640,26,-5.72781,15.71135,6.75129,K3 V,6.9195077524,None,False,True,True,True,True,K,V
84122,Delta Herculis,HIP 84379,267,456,-4.25794,-21.42178,10.1102,A3IVV SB,1.2128551406,0.08,False,True,True,True,True,A,V
54712,Delta Leonis,HIP 54872,574,415,-16.23869,3.29591,6.20311,A4V,1.3210107659,0.128,False,True,True,True,True,A,V
27585,Delta Leporis,HIP 27654,677,183,1.21796,32.14024,-12.26751,G8III/IV,1.0757306836,0.984,False,True,True,True,True,G,V
63412,Delta Muscae,HIP 63613,3,315,-8.49035,-2.36507,-26.41586,K2III,1.3860770256,1.19,False,True,True,True,True,K,I
98925,Delta Pavonis,HIP 99240,52,4,1.31352,-2.0879,-5.58733,G5IV-VVAR,4.6206413091,0.751,True,True,True,True,True,G,V
10620,Delta Trianguli,HIP 10644,430,268,7.41185,5.04846,6.10023,G0V,4.6636546053,0.607,False,True,True,True,True,G,V
42794,Delta Velorum,HIP 42913,772,276,-9.29987,10.63221,-19.95657,A1V,-0.01138346,0.043,False,True,True,True,True,A,V
57460,Denebola,HIP 57632,511,368,-10.72237,0.512,2.79061,A3VVAR,1.9150695152,0.09,False,True,True,True,True,A,V
5400,EGM 634,HIP 5410,143,128,18.8132,5.86012,-9.05868,M2V:,10.6989756111,1.53,True,True,True,True,True,M,V
5651,EGM 662,HIP 5663,141,129,18.92838,6.22036,-9.39078,K4V,7.8352792643,1.267,True,True,True,True,True,K,V
6259,EGM 746,HIP 6273,146,135,25.41342,9.31248,-9.82363,G5/G6V,5.2735239166,0.702,False,True,True,True,True,G,V
7004,EGM 813,HIP 7018,118,144,28.10185,11.70002,-17.05389,K0V,6.6963809303,0.863,False,True,True,True,True,K,V
1730,EGM 95,HIP 1734,134,109,15.47248,1.48529,-9.48994,M2V:,9.8582572186,1.485,True,True,True,True,True,M,V
6117,EGN 1,HIP 6130,363,171,26.0381,9.30771,-0.41843,K1V,5.791142109,0.78,False,True,True,True,True,K,V
77173,EIS 1A,HIP 77408,128,472,-11.61081,-17.90634,0.58573,G8V,5.793084432,0.801,False,True,True,True,True,G,V
14695,EK Ceti,HIP 14731,471,208,11.66643,12.7606,1.78981,M4V:,10.6194718701,1.5,False,True,True,True,True,M,V
6326,EN Piscium,HIP 6339,393,102,23.02157,8.54616,14.95515,K2V,6.1666478883,0.916,True,True,True,True,True,K,V
42380,ENG 36A,HIP 42499,596,335,-11.65859,13.91294,3.70093,K1V,6.2711644011,0.832,False,True,True,True,True,K,V
79514,ENG 57A,HIP 79755,404,360,-1.79659,-3.71332,9.83179,M0VVAR,8.4707826793,1.409,False,True,True,True,True,M,V
8347,ENG 7A,HIP 8362,427,298,3.91934,1.99128,8.95517,K0V,5.6352052899,0.804,False,True,True,True,True,K,V
6903,EO Piscium,HIP 6917,394,130,19.91869,8.15674,8.57575,K2V,5.9154071801,0.966,False,True,True,True,True,K,V
13368,EP Eridani,HIP 13402,431,256,7.38836,6.92186,-2.29445,K1V,5.9688078014,0.862,False,True,True,True,True,K,V
115767,EQ Pegasi,HIP 116132,371,290,5.829,-0.71922,2.13041,M6VE,11.0714140628,1.19,False,True,True,True,True,M,V
66044,EQ Virginis,HIP 66252,827,492,-17.92854,-7.86289,-2.87056,K7V,7.7581761879,1.21,False,True,True,True,True,K,V
10116,ESG 1,HIP 10138,2,60,5.80777,3.71422,-8.46036,K0V,5.9301884328,0.812,False,True,True,True,True,K,V
112107,EV Lacertae,HIP 112460,387,305,3.42872,-1.1333,3.52831,M4.5VE,11.7740935079,1.54,False,True,True,True,True,M,V
5925,EW Ceti,HIP 5938,339,184,24.5018,8.48473,-5.55733,K0V,5.432282662,0.753,True,True,True,True,True,K,V
83177,Epsilon 2 Arae,HIP 83431,80,352,-3.87037,-15.28019,-21.0986,F6V,3.1672029857,0.498,False,True,True,True,True,F,V
109512,Epsilon Cephei,HIP 109857,357,591,12.55611,-6.19008,21.59247,F0IV,2.1275139813,0.278,False,True,True,True,True,F,V
12357,Epsilon Ceti,HIP 12390,437,187,20.29899,16.9669,-5.56147,F5V,2.6704216566,0.447,False,True,True,True,True,F,V
92882,Epsilon Coronae Australis,HIP 93174,140,336,6.04607,-23.07722,-18.04686,F3IV/V,2.450681883,0.396,False,True,True,True,True,F,V
102158,Epsilon Cygni,HIP 102488,275,574,12.15412,-13.71273,12.34535,K0III,0.7585727481,1.021,False,True,True,True,True,K,I
16496,Epsilon Eridani,HIP 16537,427,295,1.8999,2.5429,-0.52881,K2V,6.1820556866,0.881,False,True,True,True,True,K,V
14052,Epsilon Fornacis,HIP 14086,784,140,18.80317,19.07159,-14.29463,G8/K0V,3.4686179742,0.794,False,True,True,True,True,G,V
108527,Epsilon Indi,HIP 108870,67,0,1.73463,-0.96855,-3.03369,K5V,6.892656352,1.056,False,True,True,True,True,K,V
75151,Epsilon Librae,HIP 75379,93,454,-20.01528,-24.76071,-5.79864,F5IV,2.3697923971,0.453,False,True,True,True,True,F,V
30349,Epsilon Monocerotis B,HIP 30422,630,170,-2.51201,24.12815,1.95003,F5V,4.7886807063,0.45,False,True,True,True,True,F,V
79641,Epsilon Ophiuchi,HIP 79882,144,444,-14.10049,-29.66905,-2.69643,G8III,0.6400778823,0.966,False,True,True,True,True,G,I
98185,Epsilon Pavonis,HIP 98495,62,267,4.80279,-8.26945,-31.10462,A0V,1.4078128013,-0.032,False,True,True,True,True,A,V
19871,Epsilon Reticuli,HIP 19921,801,139,4.06318,8.37566,-15.67957,K2IV,3.1354872306,1.078,False,True,True,True,True,K,V
82145,Epsilon Scorpii,HIP 82396,107,400,-4.97186,-15.80979,-11.30229,K2IIIB,0.7783258132,1.144,False,True,True,True,True,K,I
8194,Epsilon Sculptoris,HIP 8209,130,135,22.25359,11.05213,-11.61402,F2IV,3.0990833216,0.395,False,True,True,True,True,F,V
63406,Vindemiatrix,HIP 63608,756,483,-29.6505,-8.2478,5.9595,G8IIIVAR,0.3689534153,0.934,False,True,True,True,True,G,V
23428,Eta 1 Pictoris,HIP 23482,773,175,4.22935,16.59608,-19.80731,F2V,3.2797482919,0.421,False,True,True,True,True,F,V
48786,Eta Antliae,HIP 48926,741,351,-22.81041,13.31967,-19.11457,A8IV,2.6635688799,0.3,False,True,True,True,True,A,V
10282,Eta Arietis,HIP 10306,436,141,23.5034,15.38015,10.90097,F5V,2.835036262,0.457,True,True,True,True,True,F,V
67712,Eta Boötis,HIP 67927,437,382,-9.44241,-5.16342,3.57973,G0IV,2.406604204,0.58,False,True,True,True,True,G,V
3814,Eta Cassiopeiae,HIP 3821,412,302,3.09817,0.67388,5.03807,G0V SB,4.5864171505,0.587,False,True,True,True,True,G,V
118022,Eta Cassiopeiae B,Gl  34  B,412,302,3.09786,0.67205,5.03851,K7 V,8.6364171505,1.39,False,True,True,True,True,K,V
102092,Eta Cephei,HIP 102422,374,550,4.46933,-5.0834,12.64314,K0IV,2.627098326,0.912,False,True,True,True,True,K,V
75084,Eta Coronae Borealis,HIP 75312,375,430,-10.16286,-12.46131,9.392,G2V,3.6398714285,0.577,False,True,True,True,True,G,V
119021,Eta Coronae Borealis B,HD 137108,375,430,-10.16353,-12.46065,9.39215,G2 V,4.6098714285,None,False,True,True,True,True,G,V
60984,Eta Corvi,HIP 61174,794,496,-17.31472,-2.43918,-5.07869,F2V,2.9986526428,0.388,False,True,True,True,True,F,V
58896,Eta Crucis,HIP 59072,834,323,-8.43722,-0.25339,-17.7877,F2III,2.6688910641,0.353,False,True,True,True,True,F,I
80090,Eta Draconis,HIP 80331,389,494,-5.21801,-11.71872,23.63997,G8III,0.5815469272,0.91,False,True,True,True,True,G,I
81584,Eta Herculis,HIP 81833,322,465,-8.82283,-25.2278,21.58255,G8III-IV,0.8002110272,0.916,False,True,True,True,True,G,V
102003,Eta Indi,HIP 102333,119,268,9.78004,-11.24703,-19.0227,A6:VAR,2.5939524317,0.278,False,True,True,True,True,A,V
28032,Eta Leporis,HIP 28103,701,100,0.22878,14.58496,-3.68236,F1V,2.8231283939,0.337,False,True,True,True,True,F,V
83756,Eta Ophiuchi,HIP 84012,147,422,-5.33375,-24.24808,-6.99053,A2.5VA,0.372479005,0.059,False,True,True,True,True,A,V
89685,Eta Serpentis,HIP 89962,214,392,1.75635,-18.82987,-0.95706,K0III-IV,1.8435808374,0.941,False,True,True,True,True,K,V
79581,Eta Ursae Minoris,HIP 79822,411,520,-3.17463,-6.61917,28.9156,F5V,2.5765200498,0.393,False,True,True,True,True,F,V
3355,FF Andromedae,HIP 3362,376,82,19.02154,3.59424,13.83281,M1VE+...,8.48779695,1.46,False,True,True,True,True,M,V
57376,FI Virginis,HIP 57548,444,326,-3.33289,0.17854,0.04704,M4.5V,13.5025640822,1.746,True,True,True,True,True,M,V
119437,FIN 283B,Gl 836.9B,103,251,8.49421,-5.59059,-16.08034,K7 V,8.2032767828,None,False,True,True,True,True,K,V
118165,FIN 312B,Gl 105.4B,437,187,20.29944,16.96693,-5.55976,F5 V,3.4404216566,None,False,True,True,True,True,F,V
84168,FIN 355,HIP 84425,109,376,-4.61565,-23.52688,-19.13446,G0V,3.5160880003,0.58,False,True,True,True,True,G,V
111451,FK Aquarii,HIP 111802,125,22,7.58564,-2.80771,-3.04367,M0VPE,9.3768544679,1.466,False,True,True,True,True,M,V
58958,FK5 2970,HIP 59135,785,412,-28.03119,-0.9286,-17.12661,F7V,4.1365097618,0.532,True,True,True,True,True,F,V
63557,FK5 5156,HIP 63759,485,463,-21.82678,-6.27245,22.02398,K3V,6.4291224792,1.05,False,True,True,True,True,K,V
102191,FK5 5831,HIP 102521,200,283,22.30057,-25.07984,-10.36483,G5V,4.9319373357,0.62,True,True,True,True,True,G,V
9694,FN Ceti,HIP 9716,406,193,21.01967,12.75361,-6.90068,K0V,5.7542134157,0.832,False,True,True,True,True,K,V
39783,FP Cancri,HIP 39896,612,583,-9.28825,14.72948,11.23095,M0.5V:E,8.3179365879,1.4,False,True,True,True,True,M,V
113009,Fomalhaut,HIP 113368,109,21,6.43705,-1.79583,-3.79976,A3V,1.7410526413,0.145,False,True,True,True,True,A,V
79462,G 17-8,HIP 79702,179,456,-11.19872,-22.94789,3.29743,K4V,6.6463961062,1.116,False,True,True,True,True,K,V
113396,G 233-38,HIP 113755,366,4,14.73415,-3.79585,24.59212,K2V,6.3541249447,1.019,True,True,True,True,True,K,V
50214,G 54-21,HIP 50355,608,477,-28.82947,13.91462,15.51747,G0V,4.814304228,0.595,True,True,True,True,True,G,V
70967,G 66-5,HIP 71190,72,475,-25.4816,-20.19287,5.34488,K2V...,6.2407934771,0.923,True,True,True,True,True,K,V
32337,G 87-3,HIP 32423,593,34,-4.20699,20.63679,13.44616,K3V,6.8113854215,0.964,False,True,True,True,True,K,V
35280,G 88-20,HIP 35377,603,22,-10.58899,29.70476,16.2442,G2V,5.2704753794,0.627,True,True,True,True,True,G,V
44167,G 9-43,HIP 44295,662,565,-12.57083,12.42983,4.82517,M0V:P...,7.3547697689,1.285,True,True,True,True,True,M,V
24012,G 97-23,HIP 24069,591,149,6.46381,29.33833,5.02886,M0V:,9.8513544137,1.383,True,True,True,True,True,M,V
27853,GAN 2,HIP 27922,678,180,0.51491,21.4586,-7.68731,G6V,5.7203431367,0.7,False,True,True,True,True,G,V
53879,Lalande 21185,HIP 54035,439,321,-1.9995,0.50462,1.49725,M2V,10.4586449935,1.502,False,True,True,True,True,M,V
66858,GC 18574,HIP 67069,833,460,-28.17795,-13.85662,-7.96003,G2V,4.3476831474,0.542,True,True,True,True,True,G,V
67560,GC 18763,HIP 67773,453,437,-22.2637,-11.97345,13.33255,K1V,6.0897197124,0.815,False,True,True,True,True,K,V
73623,GC 20286,HIP 73850,53,427,-18.91654,-19.85824,-16.18809,F6V,3.9646482404,0.489,False,True,True,True,True,F,V
7807,GC 2040,HIP 7822,87,149,25.72635,12.07929,-21.01758,G5V,5.1781647373,0.714,True,True,True,True,True,G,V
75916,GC 20831,HIP 76147,33,306,-5.17212,-6.93729,-30.88245,K5V,6.4393805543,1.01,False,True,True,True,True,K,V
77483,GC 21321,HIP 77718,248,448,-16.07729,-25.73149,8.26413,G2V,4.8221355999,0.611,True,True,True,True,True,G,V
78108,GC 21462,HIP 78343,80,405,-12.38722,-21.41098,-17.86995,G5V,5.2273822069,0.686,False,True,True,True,True,G,V
78325,GC 21509,HIP 78562,62,360,-9.26929,-16.46319,-28.93163,F7V,3.8174926339,0.526,True,True,True,True,True,F,V
78809,GC 21681,HIP 79048,112,432,-15.03853,-28.31869,-10.56869,G1V,4.3779252709,0.562,True,True,True,True,True,G,V
83864,GC 23175,HIP 84121,94,365,-5.12304,-24.02721,-25.32856,G3V,4.7919992296,0.637,False,True,True,True,True,G,V
92281,GC 25874,HIP 92569,217,404,6.33146,-27.53028,1.49597,G6V,5.2519470907,0.701,True,True,True,True,True,G,V
